"","Elapsed.Time..s.","Bin.1","Bin.2","Bin.3","Bin.4","Bin.5","Bin.6","Bin.7","Bin.8","Bin.9","Bin.10","Bin.11","Bin.12","Bin.13","Bin.14","Bin.15","Bin.16","Bin.17","Deadtime..s.","Temperature..C.","Humidity....","Ambient.Pressure..kPa.","Alarms","Errors","date"
"1643",16430,1756,1110,658,315,187,190,102,93,80,40,11,12,3,0,1,0,0,0.042583,37.44,0,100.659,NA,NA,2019-09-05 12:04:33
"1644",16440,2003,1163,703,350,156,203,83,83,107,31,9,4,1,0,0,0,0,0.045467,37.442,0,100.659,NA,NA,2019-09-05 12:04:43
"1645",16450,2969,1749,1121,460,243,278,167,133,133,57,21,10,8,2,0,0,0,0.06768,37.444,0,100.659,NA,NA,2019-09-05 12:04:53
"1646",16460,4790,2855,1804,807,384,435,226,191,165,59,34,15,8,7,0,1,0,0.108763,37.442,0,100.662,NA,NA,2019-09-05 12:05:03
"1647",16470,5114,3114,1906,913,413,483,252,182,181,62,34,17,8,4,1,1,0,0.1177,37.454,0,100.656,NA,NA,2019-09-05 12:05:13
"1648",16480,5281,3272,2046,905,428,482,226,181,194,80,29,9,5,3,1,0,0,0.121745,37.448,0,100.662,NA,NA,2019-09-05 12:05:23
"1649",16490,3633,2104,1356,615,276,288,164,156,124,34,16,15,1,3,0,0,0,0.081675,37.452,0,100.662,NA,NA,2019-09-05 12:05:33
"1650",16500,1704,1002,655,288,129,133,76,58,44,25,5,5,1,1,0,0,0,0.038291,37.458,0,100.653,NA,NA,2019-09-05 12:05:43
"1651",16510,925,595,333,143,81,67,28,29,26,4,7,2,1,3,0,0,0,0.020631,37.456,0,100.653,NA,NA,2019-09-05 12:05:53
"1652",16520,578,347,192,86,42,47,18,24,13,4,0,2,0,1,0,0,0,0.012114,37.45,0,100.656,NA,NA,2019-09-05 12:06:03
"1653",16530,647,360,235,93,47,51,17,13,8,5,0,0,0,1,0,0,0,0.013001,37.446,0,100.656,NA,NA,2019-09-05 12:06:13
"1654",16540,679,398,208,109,52,48,25,15,16,5,1,0,0,0,0,0,0,0.013876,37.45,0,100.653,NA,NA,2019-09-05 12:06:23
"1655",16550,801,527,279,125,60,68,25,14,28,4,1,1,1,0,0,0,0,0.017465,37.448,0,100.656,NA,NA,2019-09-05 12:06:33
"1656",16560,1427,739,511,219,103,98,55,45,36,19,4,3,0,0,0,0,0,0.029635,37.448,0,100.662,NA,NA,2019-09-05 12:06:43
"1657",16570,2111,1227,736,351,152,173,82,71,59,26,8,2,5,0,2,0,0,0.046001,37.446,0,100.653,NA,NA,2019-09-05 12:06:53
"1658",16580,2553,1400,854,363,197,217,92,72,73,20,7,3,0,0,0,0,0,0.05282,37.45,0,100.659,NA,NA,2019-09-05 12:07:03
"1659",16590,2715,1522,917,383,213,225,99,78,65,28,18,4,1,0,1,0,0,0.05698,37.452,0,100.656,NA,NA,2019-09-05 12:07:13
"1660",16600,3927,2355,1383,668,303,344,159,137,118,34,13,9,3,2,0,0,0,0.086524,37.458,0,100.659,NA,NA,2019-09-05 12:07:23
"1661",16610,5974,3555,2200,1076,485,514,241,191,180,69,40,10,7,1,0,0,0,0.13381,37.46,0,100.656,NA,NA,2019-09-05 12:07:33
"1662",16620,6545,3830,2501,1044,529,596,278,195,178,60,27,12,7,6,4,0,0,0.146062,37.46,0,100.662,NA,NA,2019-09-05 12:07:43
"1663",16630,6538,3985,2523,1102,549,574,251,205,183,54,32,17,4,5,1,0,0,0.14762,37.46,0,100.668,NA,NA,2019-09-05 12:07:53
"1664",16640,6721,4051,2506,1151,545,584,274,209,188,47,25,17,6,5,1,0,0,0.151234,37.46,0,100.659,NA,NA,2019-09-05 12:08:03
"1665",16650,6608,3935,2496,1093,542,582,272,241,168,67,26,14,5,4,1,0,1,0.149322,37.46,0,100.659,NA,NA,2019-09-05 12:08:13
"1666",16660,6618,3995,2519,1123,511,567,302,219,208,55,18,10,11,1,0,0,0,0.149293,37.46,0,100.662,NA,NA,2019-09-05 12:08:23
"1667",16670,6500,3917,2494,1165,509,532,259,220,186,72,25,6,6,5,1,1,0,0.147131,37.46,0,100.659,NA,NA,2019-09-05 12:08:33
"1668",16680,6443,4002,2485,1133,487,557,293,201,179,52,19,8,8,2,1,0,0,0.145884,37.46,0,100.659,NA,NA,2019-09-05 12:08:43
"1669",16690,6494,3931,2424,1124,505,548,266,236,210,57,19,6,6,3,1,0,0,0.145749,37.46,0,100.653,NA,NA,2019-09-05 12:08:53
"1670",16700,6388,3891,2444,1195,486,580,299,192,207,48,14,13,2,1,0,0,0,0.145998,37.46,0,100.662,NA,NA,2019-09-05 12:09:03
"1671",16710,6557,3959,2413,1096,570,538,247,231,200,42,32,9,4,0,0,0,0,0.146438,37.46,0,100.659,NA,NA,2019-09-05 12:09:13
"1672",16720,6613,3890,2461,1098,525,565,287,208,181,46,23,9,5,1,0,1,0,0.146386,37.46,0,100.659,NA,NA,2019-09-05 12:09:23
"1673",16730,6481,3973,2487,1168,487,569,249,227,194,62,22,7,2,2,0,0,0,0.14694,37.46,0,100.659,NA,NA,2019-09-05 12:09:33
"1674",16740,6390,3845,2473,1076,506,557,263,222,173,55,27,11,2,2,0,1,0,0.143681,37.46,0,100.653,NA,NA,2019-09-05 12:09:43
"1675",16750,6300,3862,2442,1110,498,557,271,224,176,64,19,6,9,2,0,0,0,0.144196,37.46,0,100.653,NA,NA,2019-09-05 12:09:53
"1676",16760,6324,4007,2477,1035,474,555,255,174,172,34,14,5,4,0,0,0,0,0.143639,37.46,0,100.656,NA,NA,2019-09-05 12:10:03
"1677",16770,6130,3753,2259,1082,522,569,278,224,171,40,16,11,6,2,1,0,0,0.139282,37.46,0,100.665,NA,NA,2019-09-05 12:10:13
"1678",16780,6204,3749,2361,1115,521,529,265,219,179,43,14,8,5,1,1,1,0,0.140803,37.46,0,100.662,NA,NA,2019-09-05 12:10:23
"1679",16790,6131,3709,2421,1120,469,521,236,184,147,56,12,7,4,2,0,0,0,0.138859,37.46,0,100.656,NA,NA,2019-09-05 12:10:33
"1680",16800,6060,3755,2286,1079,515,503,245,188,144,30,14,2,0,2,0,0,0,0.136182,37.46,0,100.656,NA,NA,2019-09-05 12:10:43
"1681",16810,5399,3287,2106,956,460,450,204,185,136,39,17,5,7,0,0,0,0,0.121827,37.46,0,100.656,NA,NA,2019-09-05 12:10:53
"1682",16820,3253,2000,1276,557,271,292,120,93,82,22,4,3,1,1,0,0,0,0.07321,37.46,0,100.656,NA,NA,2019-09-05 12:11:03
"1683",16830,3277,2018,1283,545,262,260,130,106,82,14,4,4,0,0,0,0,0,0.073066,37.46,0,100.653,NA,NA,2019-09-05 12:11:13
"1684",16840,3365,2046,1278,574,237,272,114,84,72,20,4,3,1,0,0,0,0,0.073753,37.46,0,100.659,NA,NA,2019-09-05 12:11:23
"1685",16850,3410,2030,1243,565,257,288,120,107,70,19,10,4,3,0,0,0,0,0.074226,37.46,0,100.656,NA,NA,2019-09-05 12:11:33
"1686",16860,3350,1988,1280,566,255,300,129,90,87,19,7,1,3,1,0,0,0,0.074143,37.46,0,100.659,NA,NA,2019-09-05 12:11:43
"1687",16870,3311,2062,1229,598,265,291,120,104,77,20,6,4,0,0,0,0,0,0.074401,37.46,0,100.656,NA,NA,2019-09-05 12:11:53
"1688",16880,3389,2080,1273,535,275,290,138,84,66,22,5,3,1,0,0,0,0,0.073992,37.46,0,100.656,NA,NA,2019-09-05 12:12:03
"1689",16890,3405,1935,1288,575,260,281,122,115,65,14,6,3,1,0,0,0,0,0.073788,37.464,0,100.656,NA,NA,2019-09-05 12:12:13
"1690",16900,3012,1871,1110,566,245,257,117,80,62,19,1,3,0,0,0,0,0,0.06746,37.46,0,100.662,NA,NA,2019-09-05 12:12:23
"1691",16910,2412,1535,885,442,211,210,93,73,49,17,1,1,2,0,0,0,0,0.054537,37.464,0,100.656,NA,NA,2019-09-05 12:12:33
"1692",16920,2463,1497,944,433,196,248,102,67,50,12,4,1,2,0,0,0,0,0.055454,37.468,0,100.656,NA,NA,2019-09-05 12:12:43
"1693",16930,2420,1481,891,468,187,211,89,70,48,8,6,1,0,0,0,0,0,0.053307,37.46,0,100.656,NA,NA,2019-09-05 12:12:53
"1694",16940,2162,1186,827,359,165,147,73,66,38,13,0,0,0,1,0,0,0,0.045704,37.46,0,100.656,NA,NA,2019-09-05 12:13:03
"1695",16950,1797,1157,736,310,127,152,65,56,43,6,3,0,0,0,0,0,0,0.040523,37.468,0,100.665,NA,NA,2019-09-05 12:13:13
"1696",16960,1801,1116,697,337,168,160,80,47,32,10,2,0,0,0,0,0,0,0.040597,37.464,0,100.656,NA,NA,2019-09-05 12:13:23
"1697",16970,1864,1172,720,340,155,151,63,43,35,9,1,1,1,0,0,0,0,0.041184,37.464,0,100.656,NA,NA,2019-09-05 12:13:33
"1698",16980,1894,1146,775,312,133,148,60,50,51,7,3,0,1,0,0,0,0,0.041719,37.46,0,100.653,NA,NA,2019-09-05 12:13:43
"1699",16990,1933,1138,765,308,144,166,66,59,45,15,2,0,0,0,0,0,0,0.042223,37.46,0,100.659,NA,NA,2019-09-05 12:13:53
"1700",17000,979,623,372,175,88,86,45,24,24,5,1,0,0,0,0,0,0,0.022228,37.464,0,100.653,NA,NA,2019-09-05 12:14:03
"1701",17010,496,304,192,99,34,39,19,13,5,1,0,0,0,0,0,0,0,0.011033,37.464,0,100.662,NA,NA,2019-09-05 12:14:13
"1702",17020,319,175,114,45,23,23,10,4,4,1,0,1,0,0,0,0,0,0.006341,37.46,0,100.656,NA,NA,2019-09-05 12:14:23
"1703",17030,329,176,105,56,27,20,9,6,4,0,1,0,0,0,0,0,0,0.006369,37.464,0,100.653,NA,NA,2019-09-05 12:14:33
"1704",17040,364,222,145,52,14,30,10,8,10,0,0,0,0,0,0,0,0,0.00759,37.46,0,100.656,NA,NA,2019-09-05 12:14:43
"1705",17050,347,231,143,73,19,27,11,11,3,1,1,0,0,0,0,0,0,0.007873,37.46,0,100.656,NA,NA,2019-09-05 12:14:53
"1706",17060,3831,2084,1332,474,149,111,62,41,16,7,1,0,0,0,0,0,0,0.069572,37.46,0,100.659,NA,NA,2019-09-05 12:15:03
"1707",17070,7032,3793,2354,1025,276,146,48,27,19,10,2,2,0,0,0,0,0,0.127808,37.46,0,100.659,NA,NA,2019-09-05 12:15:13
"1708",17080,5868,3251,2130,824,272,126,35,19,11,8,0,0,0,0,0,0,0,0.109067,37.46,0,100.653,NA,NA,2019-09-05 12:15:23
"1709",17090,5448,3128,1979,804,249,117,33,16,16,3,1,1,0,0,0,0,0,0.10253,37.46,0,100.659,NA,NA,2019-09-05 12:15:33
"1710",17100,3059,1687,1118,382,126,74,15,8,7,3,4,1,0,0,0,0,0,0.056236,37.46,0,100.668,NA,NA,2019-09-05 12:15:43
"1711",17110,1560,889,584,203,60,28,12,10,5,0,0,0,0,0,0,0,0,0.028969,37.464,0,100.662,NA,NA,2019-09-05 12:15:53
"1712",17120,2569,1217,729,244,84,54,12,13,6,1,0,1,0,0,0,0,0,0.040964,37.46,0,100.659,NA,NA,2019-09-05 12:16:03
"1713",17130,11254,4669,1957,699,205,113,45,31,9,1,0,1,0,0,0,0,0,0.151374,37.464,0,100.653,NA,NA,2019-09-05 12:16:13
"1714",17140,9586,3838,1649,647,198,89,28,8,9,2,1,0,0,0,0,0,0,0.127761,37.464,0,100.665,NA,NA,2019-09-05 12:16:23
"1715",17150,8961,3617,1682,608,199,102,23,18,14,0,2,0,0,0,0,0,0,0.122121,37.468,0,100.665,NA,NA,2019-09-05 12:16:33
"1716",17160,5003,2085,966,346,102,56,17,4,9,0,0,0,0,0,0,0,0,0.069479,37.468,0,100.659,NA,NA,2019-09-05 12:16:43
"1717",17170,3295,1354,660,273,80,36,11,3,6,1,0,1,0,0,0,0,0,0.046412,37.476,0,100.653,NA,NA,2019-09-05 12:16:53
"1718",17180,6552,2525,1028,360,128,56,20,12,9,0,3,0,0,0,0,0,0,0.083788,37.472,0,100.653,NA,NA,2019-09-05 12:17:03
"1719",17190,8831,3221,1273,439,142,53,22,10,6,0,0,0,0,0,0,0,0,0.108371,37.48,0,100.656,NA,NA,2019-09-05 12:17:13
"1720",17200,7924,2932,1228,412,137,60,19,3,6,0,0,0,0,0,0,0,0,0.099457,37.476,0,100.653,NA,NA,2019-09-05 12:17:23
"1721",17210,6396,2457,992,385,115,65,10,13,4,2,0,0,0,0,0,0,0,0.082122,37.492,0,100.665,NA,NA,2019-09-05 12:17:33
"1722",17220,2968,1104,466,151,51,27,13,3,4,0,0,0,0,0,0,0,0,0.037526,37.476,0,100.659,NA,NA,2019-09-05 12:17:43
"1723",17230,2939,1131,452,145,55,32,10,6,3,2,0,0,0,0,0,0,0,0.037194,37.492,0,100.668,NA,NA,2019-09-05 12:17:53
"1724",17240,6278,2320,820,253,75,37,11,6,5,0,0,0,0,0,0,0,0,0.074798,37.488,0,100.665,NA,NA,2019-09-05 12:18:03
"1725",17250,6744,2415,779,284,76,45,14,5,5,0,0,0,0,0,0,0,0,0.079317,37.496,0,100.665,NA,NA,2019-09-05 12:18:13
"1726",17260,6254,2190,756,259,83,46,15,11,3,1,0,0,0,0,0,0,0,0.073326,37.496,0,100.665,NA,NA,2019-09-05 12:18:23
"1727",17270,4564,1576,578,206,53,32,14,2,1,1,0,0,0,0,0,0,0,0.053949,37.496,0,100.665,NA,NA,2019-09-05 12:18:33
"1728",17280,2692,916,310,110,31,12,6,1,4,0,1,0,0,0,0,0,0,0.030899,37.5,0,100.668,NA,NA,2019-09-05 12:18:43
"1729",17290,7404,2542,714,213,64,42,18,6,1,0,0,0,0,0,0,0,0,0.081872,37.5,0,100.662,NA,NA,2019-09-05 12:18:53
"1730",17300,16165,5423,1424,390,104,45,18,7,5,1,0,0,0,0,1,0,0,0.176406,37.5,0,100.653,NA,NA,2019-09-05 12:19:03
"1731",17310,13572,4622,1193,357,102,52,12,10,6,1,1,0,0,0,0,0,0,0.149282,37.5,0,100.659,NA,NA,2019-09-05 12:19:13
"1732",17320,12840,4378,1217,392,114,55,12,11,3,0,0,0,0,0,0,0,0,0.143307,37.5,0,100.665,NA,NA,2019-09-05 12:19:23
"1733",17330,10762,3646,1040,298,83,56,19,10,3,1,0,0,0,0,0,0,0,0.119993,37.5,0,100.659,NA,NA,2019-09-05 12:19:33
"1734",17340,4709,1599,438,146,47,25,3,3,2,0,0,0,0,0,0,0,0,0.052411,37.5,0,100.653,NA,NA,2019-09-05 12:19:43
"1735",17350,5564,1914,449,141,40,18,11,4,0,0,0,0,0,0,0,0,0,0.060195,37.5,0,100.668,NA,NA,2019-09-05 12:19:53
"1736",17360,20693,7149,1572,362,102,39,21,6,6,1,0,0,0,0,0,0,0,0.223088,37.5,0,100.668,NA,NA,2019-09-05 12:20:03
"1737",17370,23197,8117,1848,379,120,50,15,3,3,2,0,0,0,0,0,0,0,0.252804,37.5,0,100.656,NA,NA,2019-09-05 12:20:13
"1738",17380,20846,6987,1566,394,118,53,8,9,6,1,0,0,0,0,0,0,0,0.22331,37.5,0,100.659,NA,NA,2019-09-05 12:20:23
"1739",17390,19573,6570,1535,352,117,56,15,5,5,1,0,0,0,0,0,0,0,0.209799,37.5,0,100.662,NA,NA,2019-09-05 12:20:33
"1740",17400,9231,3107,719,180,60,24,9,2,1,0,0,0,0,0,0,0,0,0.09941,37.5,0,100.665,NA,NA,2019-09-05 12:20:43
"1741",17410,4274,1396,326,80,30,8,4,2,0,0,0,0,0,0,0,0,0,0.044835,37.5,0,100.665,NA,NA,2019-09-05 12:20:53
"1742",17420,3414,1064,292,68,23,13,3,3,0,0,0,0,0,0,0,0,0,0.035843,37.5,0,100.665,NA,NA,2019-09-05 12:21:03
"1743",17430,8942,3089,674,155,43,22,6,6,2,0,0,0,0,0,0,0,0,0.095782,37.5,0,100.671,NA,NA,2019-09-05 12:21:13
"1744",17440,7831,2649,602,153,29,13,7,1,4,0,0,0,0,0,0,0,0,0.083708,37.5,0,100.665,NA,NA,2019-09-05 12:21:23
"1745",17450,7499,2537,564,153,50,27,12,8,3,1,0,0,0,0,0,0,0,0.080489,37.5,0,100.665,NA,NA,2019-09-05 12:21:33
"1746",17460,4856,1606,358,87,27,14,2,2,3,1,0,0,0,0,0,0,0,0.051714,37.5,0,100.671,NA,NA,2019-09-05 12:21:43
"1747",17470,2006,669,142,42,13,10,3,1,1,0,0,0,0,0,0,0,0,0.021299,37.5,0,100.653,NA,NA,2019-09-05 12:21:53
"1748",17480,1067,375,86,25,7,5,2,1,1,0,0,0,0,0,0,0,0,0.011709,37.5,0,100.659,NA,NA,2019-09-05 12:22:03
"1749",17490,2233,825,176,45,19,10,3,1,2,0,0,0,0,0,0,0,0,0.024209,37.5,0,100.678,NA,NA,2019-09-05 12:22:13
"1750",17500,8589,3198,538,108,32,17,6,3,1,0,0,0,0,0,0,0,0,0.092923,37.5,0,100.659,NA,NA,2019-09-05 12:22:23
"1751",17510,9997,3629,716,130,42,19,3,2,3,0,0,0,0,0,0,0,0,0.107647,37.5,0,100.662,NA,NA,2019-09-05 12:22:33
"1752",17520,10239,3612,720,140,38,25,3,3,2,0,1,0,0,0,0,0,0,0.109683,37.5,0,100.665,NA,NA,2019-09-05 12:22:43
"1753",17530,9592,3464,700,124,37,21,8,2,1,0,0,0,0,0,0,0,0,0.103607,37.5,0,100.665,NA,NA,2019-09-05 12:22:53
"1754",17540,9183,3251,683,131,45,21,17,4,4,0,0,0,0,0,0,0,0,0.099047,37.5,0,100.662,NA,NA,2019-09-05 12:23:03
"1755",17550,9207,3195,718,152,39,33,11,6,7,0,0,0,0,0,0,0,0,0.099298,37.5,0,100.665,NA,NA,2019-09-05 12:23:13
"1756",17560,8814,3167,658,142,44,36,12,10,4,1,0,0,0,0,0,0,0,0.095736,37.5,0,100.659,NA,NA,2019-09-05 12:23:23
"1757",17570,8472,3042,652,165,64,41,10,12,4,1,0,0,0,0,0,0,0,0.093009,37.5,0,100.662,NA,NA,2019-09-05 12:23:33
"1758",17580,8428,3047,565,147,61,33,10,7,9,0,0,0,0,0,0,0,0,0.091564,37.5,0,100.668,NA,NA,2019-09-05 12:23:43
"1759",17590,8276,2905,626,143,47,31,11,3,9,1,0,1,0,0,0,0,0,0.089698,37.5,0,100.665,NA,NA,2019-09-05 12:23:53
"1760",17600,7962,2834,617,148,32,33,14,13,7,2,0,0,0,0,0,0,0,0.086645,37.5,0,100.665,NA,NA,2019-09-05 12:24:03
"1761",17610,7948,2741,601,146,46,38,19,4,6,1,0,0,0,0,0,0,0,0.08607,37.5,0,100.668,NA,NA,2019-09-05 12:24:13
"1762",17620,7837,2722,568,113,52,31,17,5,6,0,0,0,0,0,0,0,0,0.083884,37.506,0,100.665,NA,NA,2019-09-05 12:24:23
"1763",17630,7488,2557,672,146,62,49,12,5,4,1,0,0,0,0,0,0,0,0.081983,37.51,0,100.665,NA,NA,2019-09-05 12:24:33
"1764",17640,7533,2691,650,172,53,46,10,10,3,1,0,0,0,0,0,0,0,0.083978,37.506,0,100.665,NA,NA,2019-09-05 12:24:43
"1765",17650,7570,2616,653,175,45,48,21,10,7,1,0,0,0,0,0,0,0,0.083194,37.516,0,100.662,NA,NA,2019-09-05 12:24:53
"1766",17660,7502,2624,620,174,62,37,16,11,7,0,0,0,0,0,0,0,0,0.082649,37.518,0,100.665,NA,NA,2019-09-05 12:25:03
"1767",17670,7534,2535,607,149,65,46,26,13,11,3,0,0,0,0,0,0,0,0.081928,37.52,0,100.662,NA,NA,2019-09-05 12:25:13
"1768",17680,7124,2545,634,158,55,53,13,8,8,0,0,0,0,0,0,0,0,0.079746,37.52,0,100.668,NA,NA,2019-09-05 12:25:23
"1769",17690,7090,2474,613,189,67,61,22,9,11,0,2,0,1,0,0,0,0,0.079247,37.518,0,100.665,NA,NA,2019-09-05 12:25:33
"1770",17700,7103,2456,624,156,66,48,25,12,9,1,0,0,0,0,0,0,0,0.078965,37.52,0,100.659,NA,NA,2019-09-05 12:25:43
"1771",17710,6919,2402,651,163,74,45,27,15,3,3,1,0,0,0,0,0,0,0.077451,37.52,0,100.665,NA,NA,2019-09-05 12:25:53
"1772",17720,6892,2354,571,179,73,51,19,17,9,2,0,0,0,0,0,0,0,0.07598,37.52,0,100.665,NA,NA,2019-09-05 12:26:03
"1773",17730,6744,2380,635,189,77,57,15,8,5,2,0,0,0,0,0,0,0,0.07615,37.52,0,100.671,NA,NA,2019-09-05 12:26:13
"1774",17740,6823,2334,616,166,65,46,20,9,6,2,0,0,0,0,0,0,0,0.075801,37.52,0,100.671,NA,NA,2019-09-05 12:26:23
"1775",17750,6561,2198,626,178,65,51,24,6,13,1,0,0,0,0,0,0,0,0.073479,37.52,0,100.668,NA,NA,2019-09-05 12:26:33
"1776",17760,6453,2160,624,174,78,58,29,15,3,1,1,0,0,0,0,0,0,0.072265,37.52,0,100.675,NA,NA,2019-09-05 12:26:43
"1777",17770,6301,2155,607,201,62,57,17,12,3,0,0,0,0,0,0,0,0,0.070779,37.52,0,100.675,NA,NA,2019-09-05 12:26:53
"1778",17780,6224,2266,619,175,66,51,16,15,12,2,0,0,0,0,0,0,0,0.071798,37.52,0,100.668,NA,NA,2019-09-05 12:27:03
"1779",17790,6115,2174,566,210,62,50,23,17,6,0,0,0,0,0,0,0,0,0.069868,37.52,0,100.659,NA,NA,2019-09-05 12:27:13
"1780",17800,6062,2082,570,195,66,56,21,13,10,1,0,0,0,0,0,0,0,0.068889,37.52,0,100.675,NA,NA,2019-09-05 12:27:23
"1781",17810,5898,2113,641,158,64,71,23,14,11,2,0,0,0,0,0,0,0,0.068591,37.52,0,100.662,NA,NA,2019-09-05 12:27:33
"1782",17820,6089,1993,607,188,68,65,17,16,6,1,0,0,0,0,0,0,0,0.0684,37.52,0,100.671,NA,NA,2019-09-05 12:27:43
"1783",17830,5774,2065,585,171,76,54,24,15,7,1,1,0,0,0,0,0,0,0.066547,37.52,0,100.662,NA,NA,2019-09-05 12:27:53
"1784",17840,5791,1967,548,182,74,75,20,18,4,1,1,0,0,0,0,0,0,0.065808,37.52,0,100.671,NA,NA,2019-09-05 12:28:03
"1785",17850,5720,2054,571,199,51,66,27,6,5,3,0,0,0,0,0,0,0,0.066224,37.52,0,100.665,NA,NA,2019-09-05 12:28:13
"1786",17860,5687,2013,560,182,71,56,21,12,8,1,0,0,0,0,0,0,0,0.065583,37.52,0,100.656,NA,NA,2019-09-05 12:28:23
"1787",17870,5611,2046,580,169,74,63,29,16,10,1,0,0,0,0,0,0,0,0.065576,37.52,0,100.675,NA,NA,2019-09-05 12:28:33
"1788",17880,5470,1900,594,190,92,61,21,14,10,1,0,0,0,0,0,0,0,0.064369,37.52,0,100.665,NA,NA,2019-09-05 12:28:43
"1789",17890,5589,1972,541,189,62,61,31,12,9,3,0,0,0,0,0,0,0,0.064212,37.52,0,100.675,NA,NA,2019-09-05 12:28:53
"1790",17900,5450,1885,536,178,76,54,22,11,8,0,0,0,0,0,0,0,0,0.062142,37.52,0,100.678,NA,NA,2019-09-05 12:29:03
"1791",17910,3172,1167,355,115,41,24,18,10,8,0,0,0,0,0,0,0,0,0.037591,37.52,0,100.668,NA,NA,2019-09-05 12:29:13
"1792",17920,2776,987,281,118,32,32,17,11,5,0,0,0,0,0,0,0,0,0.032299,37.52,0,100.675,NA,NA,2019-09-05 12:29:23
"1793",17930,2697,948,284,85,39,32,20,8,2,0,0,0,0,0,0,0,0,0.031424,37.52,0,100.671,NA,NA,2019-09-05 12:29:33
"1794",17940,2739,981,327,99,32,32,15,6,9,0,0,0,0,0,0,0,0,0.032407,37.52,0,100.668,NA,NA,2019-09-05 12:29:43
"1795",17950,2708,1005,312,96,38,42,11,5,2,1,1,0,0,0,0,0,0,0.032351,37.52,0,100.671,NA,NA,2019-09-05 12:29:53
"1796",17960,2642,1010,312,95,40,38,15,10,4,1,0,0,0,0,0,0,0,0.03239,37.52,0,100.675,NA,NA,2019-09-05 12:30:03
"1797",17970,2707,964,304,105,45,32,6,10,4,2,0,0,0,0,0,0,0,0.03213,37.52,0,100.678,NA,NA,2019-09-05 12:30:13
"1798",17980,2777,954,282,111,44,41,17,11,8,2,0,0,0,0,0,0,0,0.032591,37.52,0,100.671,NA,NA,2019-09-05 12:30:23
"1799",17990,2680,998,319,118,44,36,10,7,5,1,0,0,0,0,0,0,0,0.032602,37.52,0,100.675,NA,NA,2019-09-05 12:30:33
"1800",18000,2645,1015,330,116,42,37,13,4,3,0,0,0,0,0,0,0,0,0.032554,37.52,0,100.671,NA,NA,2019-09-05 12:30:43
"1801",18010,2745,974,342,116,44,39,18,7,8,0,0,0,0,0,0,0,0,0.033079,37.52,0,100.678,NA,NA,2019-09-05 12:30:53
"1802",18020,2538,969,324,120,46,40,17,12,7,0,0,0,0,0,0,0,0,0.031543,37.52,0,100.671,NA,NA,2019-09-05 12:31:03
"1803",18030,2547,943,328,102,49,42,15,12,6,0,0,0,0,0,0,0,0,0.031314,37.52,0,100.668,NA,NA,2019-09-05 12:31:13
"1804",18040,2654,981,344,109,47,35,18,11,6,1,0,0,0,0,0,0,0,0.03279,37.52,0,100.681,NA,NA,2019-09-05 12:31:23
"1805",18050,2626,983,328,126,65,45,14,13,10,0,0,0,0,0,0,0,0,0.032895,37.52,0,100.684,NA,NA,2019-09-05 12:31:33
"1806",18060,2680,955,358,110,42,36,15,12,5,2,0,0,0,0,0,0,0,0.032849,37.52,0,100.681,NA,NA,2019-09-05 12:31:43
"1807",18070,2467,873,296,120,48,46,11,11,5,0,1,0,0,0,0,0,0,0.029817,37.52,0,100.681,NA,NA,2019-09-05 12:31:53
"1808",18080,2032,770,266,98,34,33,17,6,7,2,0,0,0,0,0,0,0,0.02572,37.52,0,100.678,NA,NA,2019-09-05 12:32:03
"1809",18090,1997,836,283,96,52,39,11,8,4,0,0,0,0,0,0,0,0,0.02635,37.52,0,100.675,NA,NA,2019-09-05 12:32:13
"1810",18100,2065,780,297,100,46,38,15,14,4,1,0,0,0,0,0,0,0,0.026491,37.52,0,100.678,NA,NA,2019-09-05 12:32:23
"1811",18110,2087,789,296,104,38,57,12,7,7,0,0,0,0,0,0,0,0,0.026663,37.52,0,100.684,NA,NA,2019-09-05 12:32:33
"1812",18120,2090,760,311,114,47,47,12,13,12,0,0,0,0,0,0,0,0,0.02675,37.52,0,100.681,NA,NA,2019-09-05 12:32:43
