"","date.1.","time.1.","rel.time.1.","N.1.","dp_av.1.","P.1.","S_al.1.","S_tb.1.","S_ha.1.","M_al.1.","M_tb.1.","M_ha.1.","date"
"1455","Sep 2019","12:42:37",15061,1699,124,1.25,9.94,2.01,1.27,0.14,0.03,0.03,2019-09-05 11:42:37
"1456","Sep 2019","12:42:47",15071,6298,121,2.36,35.76,7.23,4.57,0.52,0.1,0.12,2019-09-05 11:42:47
"1457","Sep 2019","12:42:57",15081,6487,117,2.36,35.76,7.23,4.57,0.52,0.1,0.11,2019-09-05 11:42:57
"1458","Sep 2019","12:43:07",15091,5219,119,2.19,29.24,5.91,3.73,0.42,0.08,0.09,2019-09-05 11:43:07
"1459","Sep 2019","12:43:17",15101,5219,119,2.19,29.24,5.91,3.73,0.42,0.08,0.09,2019-09-05 11:43:17
"1460","Sep 2019","12:43:27",15111,7667,119,2.52,42.87,8.67,5.47,0.62,0.12,0.14,2019-09-05 11:43:27
"1461","Sep 2019","12:43:37",15121,7897,116,2.52,42.87,8.67,5.47,0.63,0.12,0.13,2019-09-05 11:43:37
"1462","Sep 2019","12:43:47",15131,6727,119,2.41,37.62,7.6,4.8,0.55,0.1,0.12,2019-09-05 11:43:47
"1463","Sep 2019","12:43:57",15141,6929,116,2.41,37.62,7.6,4.8,0.55,0.1,0.11,2019-09-05 11:43:57
"1464","Sep 2019","12:44:07",15151,7994,112,2.51,42.14,8.52,5.38,0.62,0.12,0.12,2019-09-05 11:44:07
"1465","Sep 2019","12:44:17",15161,8234,109,2.51,42.14,8.52,5.38,0.63,0.12,0.12,2019-09-05 11:44:17
"1466","Sep 2019","12:44:37",15181,5627,109,2.17,28.8,5.82,3.68,0.43,0.08,0.08,2019-09-05 11:44:37
"1467","Sep 2019","12:44:47",15191,5627,109,2.17,28.8,5.82,3.68,0.43,0.08,0.08,2019-09-05 11:44:47
"1468","Sep 2019","12:44:57",15201,6175,112,2.28,32.55,6.58,4.16,0.48,0.09,0.09,2019-09-05 11:44:57
"1469","Sep 2019","12:45:07",15211,6175,112,2.28,32.55,6.58,4.16,0.48,0.09,0.09,2019-09-05 11:45:07
"1470","Sep 2019","12:45:17",15221,5387,112,2.16,28.4,5.74,3.63,0.42,0.08,0.08,2019-09-05 11:45:17
"1471","Sep 2019","12:45:27",15231,5230,116,2.16,28.4,5.74,3.63,0.42,0.08,0.09,2019-09-05 11:45:27
"1472","Sep 2019","12:45:37",15241,5984,113,2.26,31.67,6.4,4.04,0.47,0.09,0.09,2019-09-05 11:45:37
"1473","Sep 2019","12:45:47",15251,5810,116,2.26,31.67,6.4,4.04,0.46,0.09,0.1,2019-09-05 11:45:47
"1474","Sep 2019","12:45:57",15261,6576,113,2.34,34.8,7.03,4.44,0.51,0.1,0.1,2019-09-05 11:45:57
"1475","Sep 2019","12:46:07",15271,6384,116,2.34,34.8,7.03,4.44,0.51,0.1,0.11,2019-09-05 11:46:07
"1476","Sep 2019","12:46:17",15281,5238,116,2.17,28.56,5.77,3.65,0.42,0.08,0.09,2019-09-05 11:46:17
"1477","Sep 2019","12:46:27",15291,5238,116,2.17,28.56,5.77,3.65,0.42,0.08,0.09,2019-09-05 11:46:27
"1478","Sep 2019","12:46:37",15301,5325,119,2.21,29.9,6.04,3.82,0.43,0.08,0.1,2019-09-05 11:46:37
"1479","Sep 2019","12:46:48",15312,5325,119,2.21,29.9,6.04,3.82,0.43,0.08,0.1,2019-09-05 11:46:48
"1480","Sep 2019","12:46:58",15322,4926,119,2.14,27.66,5.59,3.53,0.4,0.08,0.09,2019-09-05 11:46:58
"1481","Sep 2019","12:47:08",15332,4926,119,2.14,27.66,5.59,3.53,0.4,0.08,0.09,2019-09-05 11:47:08
"1482","Sep 2019","12:47:18",15342,5430,119,2.22,30.49,6.16,3.89,0.44,0.08,0.1,2019-09-05 11:47:18
"1483","Sep 2019","12:47:28",15352,5593,116,2.22,30.49,6.16,3.89,0.45,0.08,0.09,2019-09-05 11:47:28
"1484","Sep 2019","12:47:38",15362,5017,119,2.16,28.17,5.69,3.6,0.41,0.08,0.09,2019-09-05 11:47:38
"1485","Sep 2019","12:47:48",15372,4871,123,2.16,28.17,5.69,3.6,0.4,0.08,0.1,2019-09-05 11:47:48
"1486","Sep 2019","12:47:58",15382,4654,127,2.14,27.73,5.6,3.54,0.39,0.07,0.1,2019-09-05 11:47:58
"1487","Sep 2019","12:48:08",15392,4654,127,2.14,27.73,5.6,3.54,0.39,0.07,0.1,2019-09-05 11:48:08
"1488","Sep 2019","12:48:18",15402,4807,127,2.17,28.64,5.79,3.66,0.4,0.08,0.1,2019-09-05 11:48:18
"1489","Sep 2019","12:48:28",15412,4667,131,2.17,28.64,5.79,3.66,0.39,0.08,0.11,2019-09-05 11:48:28
"1490","Sep 2019","12:48:38",15422,4099,134,2.08,25.9,5.24,3.31,0.35,0.07,0.1,2019-09-05 11:48:38
"1491","Sep 2019","12:48:48",15432,4222,131,2.08,25.9,5.24,3.31,0.36,0.07,0.1,2019-09-05 11:48:48
"1492","Sep 2019","12:48:58",15442,5523,127,2.29,32.9,6.65,4.2,0.46,0.09,0.12,2019-09-05 11:48:58
"1493","Sep 2019","12:49:08",15452,5362,131,2.29,32.9,6.65,4.2,0.45,0.09,0.12,2019-09-05 11:49:08
"1494","Sep 2019","12:49:18",15462,4196,131,2.08,25.74,5.2,3.29,0.35,0.07,0.1,2019-09-05 11:49:18
"1495","Sep 2019","12:49:28",15472,4073,134,2.08,25.74,5.2,3.29,0.34,0.07,0.1,2019-09-05 11:49:28
"1496","Sep 2019","12:49:48",15492,3803,139,2.04,24.75,5,3.16,0.32,0.06,0.1,2019-09-05 11:49:48
"1497","Sep 2019","12:49:58",15502,3803,139,2.04,24.75,5,3.16,0.32,0.06,0.1,2019-09-05 11:49:58
"1498","Sep 2019","12:50:08",15512,4123,143,2.14,27.65,5.59,3.53,0.34,0.07,0.12,2019-09-05 11:50:08
"1499","Sep 2019","12:50:18",15522,4003,147,2.14,27.65,5.59,3.53,0.33,0.07,0.13,2019-09-05 11:50:18
"1500","Sep 2019","12:50:28",15532,3825,147,2.1,26.41,5.34,3.37,0.31,0.06,0.12,2019-09-05 11:50:28
"1501","Sep 2019","12:50:38",15542,3714,151,2.1,26.41,5.34,3.37,0.3,0.06,0.13,2019-09-05 11:50:38
"1502","Sep 2019","12:50:48",15552,3433,151,2.03,24.42,4.94,3.12,0.27,0.06,0.12,2019-09-05 11:50:48
"1503","Sep 2019","12:50:58",15562,3433,151,2.03,24.42,4.94,3.12,0.27,0.06,0.12,2019-09-05 11:50:58
"1504","Sep 2019","12:51:08",15572,4103,156,2.21,30.06,6.08,3.84,0.31,0.07,0.15,2019-09-05 11:51:08
"1505","Sep 2019","12:51:18",15582,3983,161,2.21,30.06,6.08,3.84,0.29,0.06,0.16,2019-09-05 11:51:18
"1506","Sep 2019","12:51:28",15592,3441,161,2.08,25.97,5.25,3.31,0.25,0.05,0.14,2019-09-05 11:51:28
"1507","Sep 2019","12:51:38",15602,3441,161,2.08,25.97,5.25,3.31,0.25,0.05,0.14,2019-09-05 11:51:38
"1508","Sep 2019","12:51:48",15612,3441,161,2.08,25.97,5.25,3.31,0.25,0.05,0.14,2019-09-05 11:51:48
"1509","Sep 2019","12:51:58",15622,3441,161,2.08,25.97,5.25,3.31,0.25,0.05,0.14,2019-09-05 11:51:58
"1510","Sep 2019","12:52:08",15632,3762,165,2.19,29.24,5.91,3.73,0.25,0.06,0.17,2019-09-05 11:52:08
"1511","Sep 2019","12:52:18",15642,3875,161,2.19,29.24,5.91,3.73,0.28,0.06,0.16,2019-09-05 11:52:18
"1512","Sep 2019","12:52:28",15652,3429,165,2.11,26.65,5.39,3.4,0.23,0.05,0.15,2019-09-05 11:52:28
"1513","Sep 2019","12:52:38",15662,3329,170,2.11,26.65,5.39,3.4,0.2,0.05,0.16,2019-09-05 11:52:38
"1514","Sep 2019","12:52:48",15672,3395,175,2.15,28,5.66,3.57,0.18,0.04,0.18,2019-09-05 11:52:48
"1515","Sep 2019","12:52:58",15682,3296,181,2.15,28,5.66,3.57,0.15,0.04,0.19,2019-09-05 11:52:58
"1516","Sep 2019","12:53:08",15692,3301,186,2.18,28.88,5.84,3.69,0.11,0.03,0.21,2019-09-05 11:53:08
"1517","Sep 2019","12:53:19",15703,3205,192,2.18,28.88,5.84,3.69,0.07,0.03,0.22,2019-09-05 11:53:19
"1518","Sep 2019","12:53:29",15713,3619,186,2.26,31.66,6.4,4.04,0.12,0.04,0.22,2019-09-05 11:53:29
"1519","Sep 2019","12:53:39",15723,3513,192,2.26,31.66,6.4,4.04,0.07,0.03,0.24,2019-09-05 11:53:39
"1520","Sep 2019","12:53:49",15733,3216,197,2.21,29.85,6.03,3.81,0.02,0.02,0.24,2019-09-05 11:53:49
"1521","Sep 2019","12:53:59",15743,3313,192,2.21,29.85,6.03,3.81,0.07,0.03,0.22,2019-09-05 11:53:59
"1522","Sep 2019","12:54:09",15753,3741,186,2.29,32.73,6.62,4.18,0.13,0.04,0.23,2019-09-05 11:54:09
"1523","Sep 2019","12:54:19",15763,3853,181,2.29,32.73,6.62,4.18,0.17,0.05,0.22,2019-09-05 11:54:19
"1524","Sep 2019","12:54:29",15773,3116,181,2.1,26.46,5.35,3.38,0.14,0.04,0.18,2019-09-05 11:54:29
"1525","Sep 2019","12:54:39",15783,3116,181,2.1,26.46,5.35,3.38,0.14,0.04,0.18,2019-09-05 11:54:39
"1526","Sep 2019","12:54:59",15803,2929,181,2.05,24.88,5.03,3.18,0.13,0.03,0.17,2019-09-05 11:54:59
"1527","Sep 2019","12:55:09",15813,2929,181,2.05,24.88,5.03,3.18,0.13,0.03,0.17,2019-09-05 11:55:09
"1528","Sep 2019","12:55:19",15823,4290,175,2.35,35.38,7.15,4.52,0.23,0.06,0.23,2019-09-05 11:55:19
"1529","Sep 2019","12:55:29",15833,4419,170,2.35,35.38,7.15,4.52,0.27,0.06,0.21,2019-09-05 11:55:29
"1530","Sep 2019","12:55:39",15843,3471,175,2.17,28.62,5.78,3.65,0.19,0.05,0.18,2019-09-05 11:55:39
"1531","Sep 2019","12:55:49",15853,3370,181,2.17,28.62,5.78,3.65,0.15,0.04,0.19,2019-09-05 11:55:49
"1532","Sep 2019","12:55:59",15863,3789,175,2.25,31.24,6.31,3.99,0.2,0.05,0.2,2019-09-05 11:55:59
"1533","Sep 2019","12:56:09",15873,3678,181,2.25,31.24,6.31,3.99,0.16,0.04,0.21,2019-09-05 11:56:09
"1534","Sep 2019","12:56:19",15883,3566,186,2.24,31.19,6.3,3.98,0.12,0.04,0.22,2019-09-05 11:56:19
"1535","Sep 2019","12:56:29",15893,3462,192,2.24,31.19,6.3,3.98,0.07,0.03,0.23,2019-09-05 11:56:29
"1536","Sep 2019","12:56:39",15903,5283,186,2.59,46.21,9.34,5.9,0.18,0.05,0.33,2019-09-05 11:56:39
"1537","Sep 2019","12:56:49",15913,5441,181,2.59,46.21,9.34,5.9,0.24,0.06,0.31,2019-09-05 11:56:49
"1538","Sep 2019","12:56:59",15923,3076,181,2.09,26.13,5.28,3.34,0.14,0.04,0.18,2019-09-05 11:56:59
"1539","Sep 2019","12:57:09",15933,3168,175,2.09,26.13,5.28,3.34,0.17,0.04,0.17,2019-09-05 11:57:09
"1540","Sep 2019","12:57:19",15943,1473,181,1.45,12.51,2.53,1.6,0.07,0.02,0.08,2019-09-05 11:57:19
"1541","Sep 2019","12:57:29",15953,1473,181,1.45,12.51,2.53,1.6,0.07,0.02,0.08,2019-09-05 11:57:29
"1542","Sep 2019","12:57:39",15963,3918,175,2.27,32.31,6.53,4.12,0.21,0.05,0.21,2019-09-05 11:57:39
"1543","Sep 2019","12:57:49",15973,4036,170,2.27,32.31,6.53,4.12,0.25,0.06,0.19,2019-09-05 11:57:49
"1544","Sep 2019","12:57:59",15983,5382,165,2.5,41.84,8.46,5.34,0.36,0.08,0.24,2019-09-05 11:57:59
"1545","Sep 2019","12:58:09",15993,5226,170,2.5,41.84,8.46,5.34,0.32,0.07,0.25,2019-09-05 11:58:09
"1546","Sep 2019","12:58:19",16003,6861,165,2.71,53.33,10.78,6.81,0.46,0.1,0.3,2019-09-05 11:58:19
"1547","Sep 2019","12:58:29",16013,7066,161,2.71,53.33,10.78,6.81,0.51,0.11,0.29,2019-09-05 11:58:29
"1548","Sep 2019","12:58:40",16024,2373,156,1.74,17.39,3.51,2.22,0.18,0.04,0.09,2019-09-05 11:58:40
"1549","Sep 2019","12:58:50",16034,2444,151,1.74,17.39,3.51,2.22,0.19,0.04,0.08,2019-09-05 11:58:50
"1550","Sep 2019","12:59:00",16044,4593,147,2.26,31.72,6.41,4.05,0.38,0.08,0.15,2019-09-05 11:59:00
"1551","Sep 2019","12:59:10",16054,4459,151,2.26,31.72,6.41,4.05,0.35,0.07,0.15,2019-09-05 11:59:10
"1552","Sep 2019","12:59:20",16064,3863,156,2.16,28.3,5.72,3.61,0.3,0.06,0.15,2019-09-05 11:59:20
"1553","Sep 2019","12:59:30",16074,3979,151,2.16,28.3,5.72,3.61,0.32,0.06,0.14,2019-09-05 11:59:30
"1554","Sep 2019","12:59:40",16084,5658,147,2.44,39.07,7.9,4.99,0.46,0.09,0.18,2019-09-05 11:59:40
"1555","Sep 2019","12:59:50",16094,5827,143,2.44,39.07,7.9,4.99,0.48,0.1,0.17,2019-09-05 11:59:50
"1556","Sep 2019","13:00:10",16114,6017,139,2.44,39.17,7.92,5,0.51,0.1,0.16,2019-09-05 12:00:10
"1557","Sep 2019","13:00:20",16124,6017,139,2.44,39.17,7.92,5,0.51,0.1,0.16,2019-09-05 12:00:20
"1558","Sep 2019","13:00:30",16134,3488,139,1.97,22.71,4.59,2.9,0.29,0.06,0.09,2019-09-05 12:00:30
"1559","Sep 2019","13:00:40",16144,3593,134,1.97,22.71,4.59,2.9,0.3,0.06,0.09,2019-09-05 12:00:40
"1560","Sep 2019","13:00:50",16154,3545,131,1.93,21.75,4.4,2.78,0.3,0.06,0.08,2019-09-05 12:00:50
"1561","Sep 2019","13:01:00",16164,3545,131,1.93,21.75,4.4,2.78,0.3,0.06,0.08,2019-09-05 12:01:00
"1562","Sep 2019","13:01:10",16174,5295,131,2.28,32.49,6.57,4.15,0.45,0.09,0.12,2019-09-05 12:01:10
"1563","Sep 2019","13:01:20",16184,5140,134,2.28,32.49,6.57,4.15,0.43,0.08,0.13,2019-09-05 12:01:20
"1564","Sep 2019","13:01:30",16194,4627,134,2.19,29.24,5.91,3.73,0.39,0.08,0.12,2019-09-05 12:01:30
"1565","Sep 2019","13:01:40",16204,4627,134,2.19,29.24,5.91,3.73,0.39,0.08,0.12,2019-09-05 12:01:40
"1566","Sep 2019","13:01:50",16214,6807,139,2.55,44.31,8.96,5.66,0.57,0.11,0.18,2019-09-05 12:01:50
"1567","Sep 2019","13:02:00",16224,7012,134,2.55,44.31,8.96,5.66,0.59,0.11,0.17,2019-09-05 12:02:00
"1568","Sep 2019","13:02:10",16234,2670,134,1.71,16.87,3.41,2.15,0.23,0.04,0.07,2019-09-05 12:02:10
"1569","Sep 2019","13:02:20",16244,2592,139,1.71,16.87,3.41,2.15,0.22,0.04,0.07,2019-09-05 12:02:20
"1570","Sep 2019","13:02:30",16254,5277,134,2.3,33.35,6.74,4.26,0.44,0.09,0.13,2019-09-05 12:02:30
"1571","Sep 2019","13:02:40",16264,5123,139,2.3,33.35,6.74,4.26,0.43,0.08,0.14,2019-09-05 12:02:40
"1572","Sep 2019","13:02:50",16274,4139,139,2.12,26.94,5.45,3.44,0.35,0.07,0.11,2019-09-05 12:02:50
"1573","Sep 2019","13:03:00",16284,4139,139,2.12,26.94,5.45,3.44,0.35,0.07,0.11,2019-09-05 12:03:00
"1574","Sep 2019","13:03:10",16294,6645,134,2.5,42,8.49,5.36,0.56,0.11,0.17,2019-09-05 12:03:10
"1575","Sep 2019","13:03:20",16304,6645,134,2.5,42,8.49,5.36,0.56,0.11,0.17,2019-09-05 12:03:20
"1576","Sep 2019","13:03:30",16314,7045,139,2.58,45.86,9.27,5.85,0.59,0.12,0.19,2019-09-05 12:03:30
"1577","Sep 2019","13:03:40",16324,7257,134,2.58,45.86,9.27,5.85,0.61,0.12,0.18,2019-09-05 12:03:40
"1578","Sep 2019","13:03:50",16334,3808,134,2.02,24.07,4.86,3.07,0.32,0.06,0.09,2019-09-05 12:03:50
"1579","Sep 2019","13:04:00",16344,3922,131,2.02,24.07,4.86,3.07,0.33,0.06,0.09,2019-09-05 12:04:00
"1580","Sep 2019","13:04:10",16354,5735,127,2.32,34.17,6.91,4.36,0.48,0.09,0.12,2019-09-05 12:04:10
"1581","Sep 2019","13:04:20",16364,5568,131,2.32,34.17,6.91,4.36,0.47,0.09,0.13,2019-09-05 12:04:20
"1582","Sep 2019","13:04:31",16375,4912,131,2.21,30.14,6.09,3.85,0.41,0.08,0.11,2019-09-05 12:04:31
"1583","Sep 2019","13:04:41",16385,4912,131,2.21,30.14,6.09,3.85,0.41,0.08,0.11,2019-09-05 12:04:41
"1584","Sep 2019","13:04:51",16395,6398,127,2.42,38.11,7.7,4.87,0.53,0.1,0.14,2019-09-05 12:04:51
"1585","Sep 2019","13:05:01",16405,6211,131,2.42,38.11,7.7,4.87,0.52,0.1,0.14,2019-09-05 12:05:01
"1586","Sep 2019","13:05:21",16425,4565,131,2.15,28.01,5.66,3.58,0.38,0.07,0.11,2019-09-05 12:05:21
"1587","Sep 2019","13:05:31",16435,4702,127,2.15,28.01,5.66,3.58,0.39,0.08,0.1,2019-09-05 12:05:31
"1588","Sep 2019","13:05:41",16445,2628,131,1.67,16.12,3.26,2.06,0.22,0.04,0.06,2019-09-05 12:05:41
"1589","Sep 2019","13:05:51",16455,2707,127,1.67,16.12,3.26,2.06,0.23,0.04,0.06,2019-09-05 12:05:51
"1590","Sep 2019","13:06:01",16465,2003,123,1.38,11.59,2.34,1.48,0.17,0.03,0.04,2019-09-05 12:06:01
"1591","Sep 2019","13:06:11",16475,2003,123,1.38,11.59,2.34,1.48,0.17,0.03,0.04,2019-09-05 12:06:11
"1592","Sep 2019","13:06:21",16485,4924,123,2.16,28.48,5.76,3.64,0.41,0.08,0.1,2019-09-05 12:06:21
"1593","Sep 2019","13:06:31",16495,4924,123,2.16,28.48,5.76,3.64,0.41,0.08,0.1,2019-09-05 12:06:31
"1594","Sep 2019","13:06:41",16505,5226,127,2.24,31.13,6.29,3.97,0.44,0.08,0.11,2019-09-05 12:06:41
"1595","Sep 2019","13:06:51",16515,5226,127,2.24,31.13,6.29,3.97,0.44,0.08,0.11,2019-09-05 12:06:51
"1596","Sep 2019","13:07:01",16525,6342,131,2.44,38.91,7.87,4.97,0.53,0.1,0.15,2019-09-05 12:07:01
"1597","Sep 2019","13:07:11",16535,6532,127,2.44,38.91,7.87,4.97,0.55,0.1,0.14,2019-09-05 12:07:11
"1598","Sep 2019","13:07:21",16545,5615,131,2.33,34.45,6.96,4.4,0.47,0.09,0.13,2019-09-05 12:07:21
"1599","Sep 2019","13:07:31",16555,5615,131,2.33,34.45,6.96,4.4,0.47,0.09,0.13,2019-09-05 12:07:31
"1600","Sep 2019","13:07:41",16565,8396,127,2.65,50.02,10.11,6.39,0.7,0.13,0.18,2019-09-05 12:07:41
"1601","Sep 2019","13:07:51",16575,8152,131,2.65,50.02,10.11,6.39,0.69,0.13,0.19,2019-09-05 12:07:51
"1602","Sep 2019","13:08:01",16585,6918,134,2.54,43.72,8.84,5.58,0.58,0.11,0.17,2019-09-05 12:08:01
"1603","Sep 2019","13:08:11",16595,6717,139,2.54,43.72,8.84,5.58,0.56,0.11,0.18,2019-09-05 12:08:11
"1604","Sep 2019","13:08:21",16605,6874,143,2.58,46.09,9.32,5.88,0.57,0.11,0.2,2019-09-05 12:08:21
"1605","Sep 2019","13:08:31",16615,6673,147,2.58,46.09,9.32,5.88,0.55,0.11,0.21,2019-09-05 12:08:31
"1606","Sep 2019","13:08:41",16625,6138,151,2.54,43.66,8.82,5.57,0.49,0.1,0.21,2019-09-05 12:08:41
"1607","Sep 2019","13:08:51",16635,5959,156,2.54,43.66,8.82,5.57,0.46,0.09,0.22,2019-09-05 12:08:51
"1608","Sep 2019","13:09:01",16645,5362,161,2.47,40.46,8.18,5.17,0.39,0.08,0.22,2019-09-05 12:09:01
"1609","Sep 2019","13:09:11",16655,5206,165,2.47,40.46,8.18,5.17,0.35,0.08,0.23,2019-09-05 12:09:11
"1610","Sep 2019","13:09:21",16665,5470,161,2.49,41.28,8.34,5.27,0.4,0.08,0.22,2019-09-05 12:09:21
"1611","Sep 2019","13:09:31",16675,5470,161,2.49,41.28,8.34,5.27,0.4,0.08,0.22,2019-09-05 12:09:31
"1612","Sep 2019","13:09:41",16685,6229,165,2.63,48.42,9.79,6.18,0.42,0.09,0.28,2019-09-05 12:09:41
"1613","Sep 2019","13:09:51",16695,6416,161,2.63,48.42,9.79,6.18,0.47,0.1,0.26,2019-09-05 12:09:51
"1614","Sep 2019","13:10:01",16705,5017,161,2.41,37.86,7.65,4.83,0.36,0.08,0.2,2019-09-05 12:10:01
"1615","Sep 2019","13:10:11",16715,5017,161,2.41,37.86,7.65,4.83,0.36,0.08,0.2,2019-09-05 12:10:11
"1616","Sep 2019","13:10:21",16725,4875,161,2.39,36.79,7.44,4.7,0.35,0.08,0.2,2019-09-05 12:10:21
"1617","Sep 2019","13:10:31",16735,4733,165,2.39,36.79,7.44,4.7,0.32,0.07,0.21,2019-09-05 12:10:31
"1618","Sep 2019","13:10:52",16756,1624,165,1.46,12.62,2.55,1.61,0.11,0.02,0.07,2019-09-05 12:10:52
"1619","Sep 2019","13:11:02",16766,1624,165,1.46,12.62,2.55,1.61,0.11,0.02,0.07,2019-09-05 12:11:02
"1620","Sep 2019","13:11:12",16776,5226,161,2.45,39.44,7.97,5.03,0.38,0.08,0.21,2019-09-05 12:11:12
"1621","Sep 2019","13:11:22",16786,5383,156,2.45,39.44,7.97,5.03,0.41,0.09,0.2,2019-09-05 12:11:22
"1622","Sep 2019","13:11:32",16796,4364,161,2.29,32.93,6.66,4.2,0.32,0.07,0.18,2019-09-05 12:11:32
"1623","Sep 2019","13:11:42",16806,4237,165,2.29,32.93,6.66,4.2,0.29,0.06,0.19,2019-09-05 12:11:42
"1624","Sep 2019","13:11:52",16816,4968,161,2.4,37.49,7.58,4.79,0.36,0.08,0.2,2019-09-05 12:11:52
"1625","Sep 2019","13:12:02",16826,5117,156,2.4,37.49,7.58,4.79,0.39,0.08,0.19,2019-09-05 12:12:02
"1626","Sep 2019","13:12:12",16836,4823,151,2.33,34.31,6.93,4.38,0.38,0.08,0.17,2019-09-05 12:12:12
"1627","Sep 2019","13:12:22",16846,4968,147,2.33,34.31,6.93,4.38,0.41,0.08,0.16,2019-09-05 12:12:22
"1628","Sep 2019","13:12:32",16856,3716,143,2.05,24.91,5.04,3.18,0.31,0.06,0.11,2019-09-05 12:12:32
"1629","Sep 2019","13:12:42",16866,3716,143,2.05,24.91,5.04,3.18,0.31,0.06,0.11,2019-09-05 12:12:42
"1630","Sep 2019","13:12:52",16876,4221,143,2.16,28.3,5.72,3.61,0.35,0.07,0.12,2019-09-05 12:12:52
"1631","Sep 2019","13:13:02",16886,4348,139,2.16,28.3,5.72,3.61,0.37,0.07,0.12,2019-09-05 12:13:02
"1632","Sep 2019","13:13:12",16896,7388,134,2.59,46.69,9.44,5.96,0.62,0.12,0.18,2019-09-05 12:13:12
"1633","Sep 2019","13:13:22",16906,7610,131,2.59,46.69,9.44,5.96,0.64,0.12,0.18,2019-09-05 12:13:22
"1634","Sep 2019","13:13:32",16916,4607,131,2.16,28.27,5.71,3.61,0.39,0.07,0.11,2019-09-05 12:13:32
"1635","Sep 2019","13:13:42",16926,4607,131,2.16,28.27,5.71,3.61,0.39,0.07,0.11,2019-09-05 12:13:42
"1636","Sep 2019","13:13:52",16936,1498,131,1.18,9.19,1.86,1.17,0.13,0.02,0.03,2019-09-05 12:13:52
"1637","Sep 2019","13:14:02",16946,1542,127,1.18,9.19,1.86,1.17,0.13,0.02,0.03,2019-09-05 12:14:02
"1638","Sep 2019","13:14:12",16956,1001,127,0.81,5.96,1.2,0.76,0.08,0.02,0.02,2019-09-05 12:14:12
"1639","Sep 2019","13:14:22",16966,1001,127,0.81,5.96,1.2,0.76,0.08,0.02,0.02,2019-09-05 12:14:22
"1640","Sep 2019","13:14:32",16976,5001,123,2.18,28.92,5.85,3.69,0.41,0.08,0.1,2019-09-05 12:14:32
"1641","Sep 2019","13:14:42",16986,4855,127,2.18,28.92,5.85,3.69,0.41,0.08,0.1,2019-09-05 12:14:42
"1642","Sep 2019","13:14:52",16996,5830,123,2.31,33.72,6.82,4.3,0.48,0.09,0.11,2019-09-05 12:14:52
"1643","Sep 2019","13:15:02",17006,5660,127,2.31,33.72,6.82,4.3,0.47,0.09,0.12,2019-09-05 12:15:02
"1644","Sep 2019","13:15:12",17016,8817,123,2.67,50.99,10.31,6.51,0.73,0.14,0.17,2019-09-05 12:15:12
"1645","Sep 2019","13:15:22",17026,9081,119,2.67,50.99,10.31,6.51,0.74,0.14,0.16,2019-09-05 12:15:22
"1646","Sep 2019","13:15:32",17036,4092,119,1.98,22.98,4.64,2.93,0.33,0.06,0.07,2019-09-05 12:15:32
"1647","Sep 2019","13:15:42",17046,4215,116,1.98,22.98,4.64,2.93,0.34,0.06,0.07,2019-09-05 12:15:42
"1648","Sep 2019","13:15:52",17056,3753,113,1.85,19.86,4.01,2.54,0.29,0.06,0.06,2019-09-05 12:15:52
"1649","Sep 2019","13:16:02",17066,3753,113,1.85,19.86,4.01,2.54,0.29,0.06,0.06,2019-09-05 12:16:02
"1650","Sep 2019","13:16:23",17087,7786,113,2.49,41.21,8.33,5.26,0.61,0.12,0.12,2019-09-05 12:16:23
"1651","Sep 2019","13:16:33",17097,8020,109,2.49,41.21,8.33,5.26,0.61,0.12,0.11,2019-09-05 12:16:33
"1652","Sep 2019","13:16:43",17107,4870,109,2.05,25.02,5.06,3.19,0.37,0.07,0.07,2019-09-05 12:16:43
"1653","Sep 2019","13:16:53",17117,4870,109,2.05,25.02,5.06,3.19,0.37,0.07,0.07,2019-09-05 12:16:53
"1654","Sep 2019","13:17:03",17127,9788,106,2.63,48.83,9.87,6.23,0.73,0.14,0.13,2019-09-05 12:17:03
"1655","Sep 2019","13:17:13",17137,9503,109,2.63,48.83,9.87,6.23,0.73,0.14,0.14,2019-09-05 12:17:13
"1656","Sep 2019","13:17:23",17147,8774,113,2.59,46.44,9.39,5.93,0.69,0.13,0.14,2019-09-05 12:17:23
"1657","Sep 2019","13:17:33",17157,9037,109,2.59,46.44,9.39,5.93,0.69,0.13,0.13,2019-09-05 12:17:33
"1658","Sep 2019","13:17:43",17167,5179,106,2.08,25.84,5.22,3.3,0.39,0.07,0.07,2019-09-05 12:17:43
"1659","Sep 2019","13:17:53",17177,5179,106,2.08,25.84,5.22,3.3,0.39,0.07,0.07,2019-09-05 12:17:53
"1660","Sep 2019","13:18:03",17187,7799,106,2.44,38.91,7.87,4.97,0.58,0.11,0.1,2019-09-05 12:18:03
"1661","Sep 2019","13:18:13",17197,7799,106,2.44,38.91,7.87,4.97,0.58,0.11,0.1,2019-09-05 12:18:13
"1662","Sep 2019","13:18:23",17207,9391,109,2.62,48.26,9.75,6.16,0.72,0.14,0.13,2019-09-05 12:18:23
"1663","Sep 2019","13:18:33",17217,9673,106,2.62,48.26,9.75,6.16,0.72,0.14,0.13,2019-09-05 12:18:33
"1664","Sep 2019","13:18:43",17227,6450,103,2.25,31.24,6.31,3.99,0.47,0.09,0.08,2019-09-05 12:18:43
"1665","Sep 2019","13:18:53",17237,6450,103,2.25,31.24,6.31,3.99,0.47,0.09,0.08,2019-09-05 12:18:53
